logM_cut,logM1,sigma,alpha,kappa,alpha_c,alpha_s,log10_f_ic
11.9565445112,13.8231286989,1.9698327734,1.3819837319,2.8028934711,0.6112241428,0.5983962719,-2.0546458122
11.2782143410,15.9846800785,1.5408921221,1.5596145901,2.6961562284,1.1085880836,0.8228827463,-1.7495034643
12.8439618385,12.8841532792,2.9437966257,1.0881321821,1.5440417938,1.5597241645,0.8892981008,-1.2978295797
13.9721221482,15.1006266203,0.4961744406,1.0104507366,0.9210058490,1.9080852767,1.2494881767,-1.8541504955
12.3688217946,14.1483774833,1.3985137670,1.2035298060,1.4646177771,0.6045788836,1.6990083424,-0.8663579023
11.6413850270,13.2702010176,1.4115269760,0.3343515653,0.4795333438,0.4132181212,0.0061921720,-0.6348312261
11.6192630049,15.0711634116,0.2124272140,1.0409422571,1.8130374204,0.2117184861,0.1165193363,-1.8174559334
12.5370848558,15.1289335141,1.5827853092,0.5312936482,1.2552780955,0.7466659777,0.4210775670,-1.4472439429
13.8510045574,12.7798076618,2.9692333406,0.3503914438,0.8101118680,0.0755898914,0.5703416907,-0.7637953707
12.1428275313,15.5734938375,2.8809113444,1.7336515915,1.7002682339,0.1713758829,0.5180410238,-2.0258247509
11.4803601265,12.1173761414,2.8076096543,1.0406324980,2.7402486335,0.0099328075,1.8795012197,-1.3281300736
13.5462314264,12.3969013006,0.7329819064,0.5320177011,1.7360997138,0.7456517744,0.9322579562,-1.9143670809
13.6239511821,13.5816529690,1.5531008664,0.3400656517,2.3911083008,0.5955234846,0.7349695611,-0.9500299069
12.3733637445,14.2441955619,0.6563685000,0.7827165227,0.9881365801,0.8378047439,1.4488865915,-0.6121695681
12.3255632909,14.9800194264,1.3767458883,0.5881569478,1.1052406873,1.5130040535,1.4964541277,-1.0223961692
11.7960508828,12.0136625164,2.9288594476,1.8450306545,0.7786100629,1.7547487334,0.2151393588,-1.0641288322
13.7992561209,12.1999782954,0.1352493038,1.4926722866,1.7198365291,0.4106602375,0.0598327440,-1.6537610164
11.6240002237,14.6602609420,0.7574849006,0.7101707499,1.8891866689,1.2382378983,1.9631252202,-1.7820833452
12.9892184299,13.4493078601,2.5837840459,1.5048649499,2.2985203848,1.1665773420,1.2318680290,-1.4297009408
11.3685417220,13.9955860397,1.3114401436,1.4852115398,1.6635629820,1.2035139870,0.1024536805,-1.7363894050
12.9079374785,15.5335561043,2.6918924260,1.7860855986,2.6657862833,0.7715582903,1.0177253707,-1.1748580931
12.1910790802,12.7419183608,2.9489758508,1.2387043851,2.6837500759,1.5039577012,0.3176413606,-0.6185092228
12.2266654057,13.0889056769,1.1465133106,0.5247625914,2.4493831949,0.9259806678,1.5713333642,-1.7606973018
11.4737717338,12.5087609890,0.8961328221,0.5007439725,0.5873460658,1.1393354049,0.5009198130,-1.4773745321
11.5702636171,14.6647081270,2.2906776551,1.8100096729,1.3712814543,1.8126593114,0.1148107337,-1.9079629816
12.0636203069,13.4922534639,2.9792998581,1.4268230110,2.8869861086,0.6066469863,1.2225915444,-0.9359379410
13.3619687192,15.5590947539,0.8650981620,1.7634053102,1.3860405657,0.2812293002,1.9407921691,-1.1024361641
11.5347903240,14.1454532317,1.4663190301,0.6709747100,2.3905018411,1.0324607402,0.3013589037,-0.8674493684
13.5143153486,15.1480083702,1.0882146055,0.4728926838,1.1444080353,1.6172701341,0.7747124290,-0.6092832694
12.2031425614,12.3036901678,1.7401583528,0.8039905070,2.7761319241,0.6397350135,0.1761319433,-1.5349102038
12.7323968853,15.6813337664,2.3184582440,1.4223063310,1.8427241579,1.0506859860,1.7134484151,-0.8362202552
13.0318308305,12.7057414943,0.1006299974,0.7075088093,2.7690554928,0.5100900498,0.8043926894,-1.6164424385
11.6293839297,12.9355827320,1.0135890753,1.0974548250,0.6736829591,1.5639702582,1.7688285867,-1.5872669248
13.5162803655,14.6986730019,0.6474493615,1.9076579743,0.3346636916,1.2046814912,0.5113879405,-0.6618468666
11.2937440549,14.0909295811,1.8925942747,1.0633325706,1.7337008424,1.3046745574,0.6415545792,-1.2267835436
12.1287061060,12.7298573871,2.4492744428,0.9761684240,1.7921335152,1.3661591974,0.7124834280,-1.2971490860
13.2327882661,12.0910249991,1.9858813427,1.0949815352,2.1318028416,1.6008325904,1.6175533611,-1.0070799823
11.2496203883,14.9248357021,0.5109974539,1.1984831877,1.5131549660,0.1469524845,0.1436852375,-1.8345856582
12.7296955494,12.7220856052,1.2987510985,0.4283287266,2.2422370734,0.1550546024,0.1050754926,-1.4610655250
13.0161380833,13.5932748262,0.5910740520,1.0662375093,1.5203641132,0.4419032191,0.7414881527,-1.6625778711
11.3876687138,12.1880532297,0.8122674163,1.1951778587,1.4182796123,0.4440273806,1.9863400979,-1.5829670169
12.3508741015,14.4663089378,0.2482199481,1.2545869178,1.8690460506,1.3991713648,0.0357941844,-0.6376873757
13.5947838534,13.1322184147,2.7509750125,1.2098944691,2.0386620848,1.5855088348,1.0687735626,-1.4246652187
12.2188405496,12.0031965055,2.5869280203,1.2605907010,0.5392388941,1.8615857388,0.6523045506,-1.9093178386
12.7745727334,15.4732717116,2.2211794370,0.6659589255,0.3455254867,0.4286338774,1.7680706596,-1.7147160721
13.2489040202,12.1142580269,1.0432793770,0.7299241265,0.6071195450,0.5857388223,0.3052432426,-0.7410686860
12.1030536807,15.0353011330,1.3902081256,1.0387541124,0.8343840665,0.0032301426,0.3247654894,-0.9913270190
12.0454127904,12.9166737974,2.9410293654,1.8940478198,1.7167034131,1.9771296392,1.2708529638,-1.8055317857
12.7609281421,15.0727625511,0.3047717637,1.5880539081,0.6662653320,1.9486309594,0.1641168836,-1.1435888518
11.7642485526,15.6293326658,0.6044656045,0.4769167830,0.3388230424,1.0328267702,0.2125038361,-1.7285064276
12.8000362512,13.5659567177,2.4285096029,0.3044883077,1.8652183641,0.7247190001,0.3866852860,-1.0950179748
13.1545785407,14.9729034176,1.6922689117,0.7485767642,0.8233313330,1.3338974983,1.7537741358,-0.9040071145
11.3318064359,12.0099179440,2.7182067811,1.9102306750,2.9738877003,0.6532899932,0.7996102599,-0.8652954208
12.3527013066,12.4033499143,2.2392818586,1.4420657807,1.7012519010,1.4106375221,1.8495174018,-1.9234645626
11.7536838935,15.7035754094,2.2246359358,0.4603462113,2.6998351663,1.5780780171,0.8384934068,-1.0780332857
12.7867646622,12.4206890932,1.6267051839,1.9898673218,2.8232666825,0.8694119106,0.4011764292,-1.6642538207
12.9282071810,12.4168446688,2.0063771600,1.1172246070,0.8666178268,0.5564730801,1.1278516372,-1.3782302695
13.6848406249,14.0191159962,1.8940246086,0.9086202584,1.7204517691,1.4599308927,0.0382145445,-1.3872409869
12.1403821962,12.2232417128,0.9686804696,0.4995367673,1.3643528010,0.8996590431,0.4550170585,-1.9536405650
13.5104021991,15.7387779493,2.9219932831,0.8713519428,2.1689833378,1.0415669873,0.7916534348,-1.6491846647
11.4941850482,15.1664791832,1.7795496773,1.4330746212,2.4169943462,1.8652922435,1.9079985005,-0.8953164369
13.3060928536,13.6858427545,0.2102739696,1.8186717721,0.7798491543,0.5144161124,0.5863025049,-1.1117826443
13.9005707976,12.3635473066,2.3482591682,0.3230368852,0.4991211783,1.7613703018,0.3529970006,-1.6742474862
12.3235611505,15.2671016240,2.9709202650,1.8531951525,2.6484541892,0.5261005426,0.2141188569,-0.6035050701
13.9682933329,13.8302711990,0.0741284946,1.3205112241,1.0255576399,0.5133867591,0.3821327020,-1.8472713186
11.7131663055,15.3187472499,0.4777765330,1.9818517141,1.0563472793,1.0154842612,1.9009760715,-1.0739135952
13.2952654897,15.0272134730,0.0689633345,1.8810510038,1.0929881907,0.6802400246,1.0836009212,-0.6674248740
13.0103620515,15.0369576304,0.3607855287,0.9142006758,1.5819675845,1.2040991424,0.8324367926,-1.0619537781
11.3159021657,15.5520888131,2.4607175147,1.4975093691,2.6943329080,1.9537875157,1.2076041589,-1.2591079860
12.3454732375,15.4372833564,0.8839454745,0.6041829710,0.9398004980,1.4798851268,1.9881799106,-2.0662574549
13.2179473874,14.2127563215,1.7980497563,1.5421708744,2.7743563369,1.3610024640,0.3580908394,-0.6483575865
13.9033680596,12.5892453245,0.9264397912,1.8668507503,0.7432667486,1.5847619392,0.7034186680,-0.9811196612
13.6136655778,14.3462573834,1.0079025376,1.6872624261,0.9045029911,0.7608108506,1.3835521406,-2.0054488053
13.4374157405,15.8044758013,1.2610424083,0.8649771920,2.9039745597,1.5442303830,1.1385434263,-1.4408361202
11.5509943381,12.2754527862,0.8484716853,0.5345062593,2.0488692186,1.1019395995,1.4407981545,-0.7636329233
12.8646703739,15.3595887803,1.1573787502,1.3380619039,2.4475771617,0.2969064512,0.6550190851,-0.9982504932
13.7237837924,13.4935272339,0.2077642676,1.3068995565,0.6064751025,1.3779369981,0.7765661381,-1.1283018696
12.0270903422,15.7467920053,2.7027173607,1.4554804159,1.3111805573,0.8634535692,1.7910866503,-1.9947566721
12.5576261125,13.7613765431,2.8683146398,1.3374689652,1.0045880395,0.0189813150,1.2753449308,-0.8366911390
11.9683494199,12.4576933056,1.8238060847,0.9067346651,1.2066789622,1.5010532677,0.8650276999,-0.8150187724
13.4311397831,13.0677221764,2.3424168584,1.1020396828,1.2302844004,1.4616332463,1.1903260322,-1.7881827795
11.3236662506,12.8230466129,2.1310421086,0.6958602397,2.1620211935,1.1631634824,0.9954057635,-1.9548882694
12.8163244371,13.0527783023,2.1639441842,1.9505178736,1.9077498575,0.5799372855,0.4527344568,-1.7572234017
13.3275829877,13.7438259227,2.5597228916,1.3440719171,2.4745278505,0.0318789757,0.1158684680,-2.0995493346
13.9884744412,15.5196714866,2.7459710655,1.9996656870,0.9122902914,1.9496523630,1.0623244975,-1.1081105780
12.1302198747,13.2117315983,1.7775929538,0.7430022941,1.1639747625,0.1480940992,1.5544469255,-1.3355860328
13.2716156095,12.7865487498,2.5506226313,0.4281495678,2.4652094400,0.5311121273,1.6209616564,-1.8218942888
12.1875251209,14.3458332863,2.8720393478,1.0682585741,0.5065326609,0.3027959962,1.4635911013,-1.1788347497
13.4598427790,15.3384959962,0.9767392531,0.9612026413,2.1425193542,1.6054246084,1.0356264231,-2.0066678663
11.4357424983,12.2407086320,1.4712335731,1.9611729254,0.8902428477,0.6082638377,1.6228274744,-1.3736173165
11.4550313198,15.0630579015,0.3680391330,1.1210551055,2.0317195873,1.0956929755,1.9623511687,-0.7468078881
13.7499477124,13.8382867894,0.3268217684,1.5050644054,2.6919386257,0.2881873177,0.3674403032,-1.4597849118
11.7525819856,13.3240435373,0.7807340163,1.7092667487,1.4354120095,0.1874475014,0.5648206680,-2.0302181811
11.3333787373,15.0824590863,1.2647715368,1.7682947952,1.8376241441,1.6657838930,1.2051463453,-1.3071065056
11.8198349425,14.0223990907,0.0723694286,1.7567343785,1.2568956941,0.5479303847,0.2614327371,-1.7442180038
13.7844367741,15.9014938224,2.0516353229,1.6648447826,1.2086969877,1.9993344441,1.4586538829,-1.0680552395
12.6067531496,12.5472334733,2.9081275513,1.5572350905,1.3655689118,1.1557592745,1.9281099951,-1.2048954488
11.6953496530,14.6091833715,0.2168244440,0.3167903965,2.6251198382,1.2141780960,1.0026723829,-1.0894532092
11.7968651406,13.7954898703,1.6688689903,1.9175649296,0.8936050926,1.2905899001,1.4137893392,-1.5104399273
13.0164069848,12.0011318179,2.2019115790,1.6381717577,1.4302798887,1.5634568927,1.5971317800,-0.9799571478
13.2842506767,12.6269884269,2.2311989691,1.2476253814,0.4279592816,0.9977264191,0.7146371029,-1.8645639794
13.1218144777,12.6170400196,2.1389605427,0.5174370384,0.4165605251,1.3143040898,1.2269798423,-1.3373721949
12.0116380547,15.3231649860,1.8247065948,1.1512138553,2.3653579831,0.3353025436,0.5040940952,-0.8661886979
11.7313387413,12.1438740979,0.3919225461,1.9752089469,1.5434863253,0.8609276789,1.3323790262,-1.3441053940
13.8871748156,15.4912781482,2.1243864296,1.2199901810,2.9665517211,1.6516416220,1.3131258116,-1.2373590360
12.6997807355,15.6112541726,2.0991429567,1.8240571523,1.8350557325,1.1982711984,0.0009856924,-1.8546957845
12.2576984946,15.4105406889,2.7849811835,0.5389709853,2.1731783896,0.0093359382,1.6119594013,-0.8318118456
11.9517053465,13.3269600383,1.9121600008,0.7558686367,1.5367271348,0.6507012076,0.4055545971,-1.6549075556
13.7198312375,14.7210198103,1.6632994863,1.7235223188,1.1618771062,1.0547952646,0.8024445874,-0.8909430751
12.0808411803,15.5322216736,0.5543020964,0.8317309325,2.0188783608,1.0091785724,0.9999512919,-1.5977872748
12.1528217340,15.9662559634,1.2669682687,1.2234041692,1.0827933168,0.7333173100,1.7818335743,-1.4165623596
11.5682759727,12.7651204304,1.1419142783,1.4090716550,2.4870280609,1.2883243276,1.8710982590,-1.6381358821
13.8318847515,14.6342546607,0.4609047086,1.6317195088,2.2738907438,0.2012076158,0.0195391012,-0.8421377902
13.0657006906,13.7780856048,1.2458409999,1.4226858894,2.6748148094,1.0803669417,0.1007090461,-1.1863590324
13.4474226335,12.3086263669,0.0169209699,0.9449060822,0.6076797463,0.2591828603,1.6910784910,-1.7130503977
13.5449177323,13.0196979393,0.9374335464,0.5283330637,2.5284090644,0.3224836815,1.2376744284,-1.4936758401
13.6326758095,15.2991884993,0.5318669021,0.5614669445,0.5497677589,0.8734309603,1.4354031174,-1.0589507378
11.8420908370,15.3802374982,1.6214225387,1.9319318499,1.0479404122,0.7000222370,0.4404297755,-0.6621806392
12.9580429618,15.1186146932,0.9077234569,1.0634770557,2.3836710868,0.8695775531,0.6274845147,-0.6774626865
11.3602587274,14.8634401747,1.2509688683,0.5298274339,2.5583868939,1.4662307615,0.6659315449,-0.7624528219
13.3471985690,12.8075778397,0.5767306290,1.4008616929,1.8097634926,1.5084645940,0.5305457658,-0.6677309810
13.7945495789,12.2656344326,0.9539073602,1.4387964258,2.5208719248,1.0584039639,1.1645707123,-1.5047005972
12.3244784211,15.9909117351,2.0359839723,0.6297548013,1.9988031373,1.5369248649,0.4714310048,-1.2353659324
11.7195181397,13.1313227751,0.6293742619,1.7008247068,1.2675718008,0.3797365565,1.2190970435,-1.2940333617
13.1040920411,14.5638262680,2.1001319470,1.0502229123,1.6122154202,1.5360159188,1.9966429580,-1.2492501560
13.8123328030,15.1369732932,2.9056385226,0.6301130169,2.8217877960,1.6980851165,1.0485258915,-0.9495875188
11.8666539683,13.5224444711,0.2704743284,0.4311429650,0.7269426194,0.8470592407,0.3706543313,-0.8134659822
11.3211249932,14.1132882735,0.9456108051,0.4180543578,1.2512998810,1.7680159162,1.2248481292,-0.9020839688
13.2265840747,13.3100647642,1.1659961868,1.6788961152,1.3239813706,0.9039356270,1.1807935845,-1.9038558607
12.5446850410,13.3125959777,0.9391853000,1.6853283501,0.4705288887,0.2362471981,0.9397381870,-0.7765207921
11.4258592011,13.3708566346,2.5625458565,0.6949583098,1.0861340153,0.4725409274,0.4252580279,-0.7409351685
13.6388794653,15.5455112648,2.2322853026,0.5952729292,0.9530639675,1.1458162403,1.7918384002,-2.0304880556
12.1375777386,13.3095898986,2.6713411411,0.7114696361,2.0332332206,0.9445713326,1.7995162169,-1.0900351805
13.2064635986,15.9640619255,2.0180240699,0.6896404289,2.2531670286,1.2927362967,1.5799667018,-0.8273820134
11.3339809344,12.2173142126,0.8982477067,0.4864971465,1.8730873300,0.5815327000,0.9498246691,-1.0482719689
11.7336086507,14.9351957805,1.9080215847,1.1819403350,1.5345183983,1.6493851815,1.0911441408,-1.7113056790
12.1047365058,14.2454444278,2.8759088133,1.9370268244,1.8146176579,1.7080849559,1.5307379460,-0.9469884215
13.4169811839,13.8640727430,2.0321574901,1.7442113076,2.7994118041,0.5490061102,1.9122269523,-1.1528018996
13.0983217289,13.4982293410,1.1312174037,1.3941316363,1.1871828862,0.8263807382,1.9544034155,-2.0898909528
12.3911956299,15.4541313224,1.4163987463,1.4154103314,1.3599496201,1.5231964410,1.7851309109,-0.7182121024
12.1052210502,14.7550233343,0.8072936263,0.7169790145,0.5180271097,0.0301532862,1.6586008146,-1.5353663348
11.5083634420,15.6250063973,1.3455041461,1.1960367630,0.3580994761,1.4232125445,1.7106581255,-0.8235528140
13.1521735457,15.4306549443,2.6241347676,1.5308853230,1.7645829491,0.2740294473,1.2475696837,-0.6933194997
12.6494277520,14.9003037792,0.0796446884,1.5045492882,1.3420015039,0.0392240335,1.1667520648,-0.8157836752
11.7088809696,12.3269347693,0.2340222736,1.5851556705,1.7245615430,1.0797010796,1.1940222865,-1.7903491554
13.3571091294,12.2379577121,1.4027030468,1.9857304213,1.2093104704,1.9197162167,1.2233664664,-0.6384910222
13.9396693625,13.6843571660,2.3110784176,1.7177419355,2.7556920052,0.5224190051,1.8149749151,-1.2389683101
13.3747603858,13.0250978798,1.4675422894,0.5102426229,0.7079788201,0.6176944620,0.8749362617,-1.6785963791
13.3076588860,12.1939735176,1.6716978994,1.7309499616,2.6193283667,0.4852791325,0.4892372513,-0.8257522410
13.2067085178,12.0319829386,0.0369512209,1.7589552552,2.3128590986,0.0809959974,0.6309617029,-0.7778555742
12.2612328497,12.7671154432,2.4377448707,1.3762360569,1.1260015182,0.3134446047,0.3012395650,-1.1242831830
12.0894559270,13.0119060365,1.7660058729,0.8882442745,2.1599876574,1.7203589286,1.8386263342,-1.8675402831
13.5218712679,15.9617395214,1.8483538569,0.3636267733,1.6947109388,1.1043659620,0.0782655074,-1.9457225300
12.9167933948,14.6085064151,1.4884457573,1.6283407920,1.9407409494,0.4435426569,0.9595886209,-0.9599488958
12.2215644294,14.0571881204,1.5773478686,0.4882529757,1.6232064893,0.2792176399,1.3687141162,-0.8198568086
11.7242602234,12.5662883753,0.2056130254,1.9608549462,2.0334989269,0.1356133492,1.6016989932,-1.2668082912
11.9851493048,15.5822333312,2.1109556467,1.6461028319,2.6977587476,0.9477488430,1.3286055718,-0.8717619263
12.1240109764,12.3658207218,0.2280851062,1.2355007177,2.9540314394,0.0218965900,1.4564841796,-0.7863397024
11.2180199062,15.0688451196,0.0813653224,0.8539501915,0.3707803919,0.9612982534,0.0883283752,-1.2709521100
13.6243551504,13.4986338540,2.2962635652,1.9638147134,1.6194419911,0.1616720101,0.9874288882,-0.6329998602
11.3889058673,14.1965864380,0.7541734691,1.7332616310,1.5492763088,1.7956055858,1.9735678108,-1.5471338112
11.5315812817,13.4753451283,2.9768199363,1.4436599818,2.3486053520,0.5556456822,1.8207358115,-0.6795671544
12.9821923311,15.7364828779,0.4501093327,1.3768213029,1.4957866143,0.3473556971,0.6904526443,-1.2934045717
11.9703110803,14.6207228902,1.0945267219,1.4765411955,2.8558851785,1.5485632387,0.8566448658,-1.3630112561
12.8950606062,15.7031007436,0.0404789561,1.6733135644,1.8465923282,1.6182488455,1.5835452899,-1.0819123071
11.5686589242,14.4557536845,1.2733410517,1.3649586505,0.4245100455,1.5498704180,0.2324468053,-0.7892840188
13.8939247624,14.0814221075,1.0985618041,1.0511913135,1.8896563165,0.7665551507,1.3945792710,-1.4926573016
11.3387223276,15.1100070117,1.1744650795,1.4329348610,0.4458593684,0.0170561391,1.0047216983,-0.9518422691
12.1509166123,12.9060421391,1.7341984274,1.5810734111,1.4049513937,0.7638868410,0.3042528422,-0.8290930912
12.3459416812,12.8691641824,0.7657093732,1.5839226008,1.7827984922,1.9101117506,1.7890025780,-1.6761075976
11.7662259885,12.9786812880,1.9969159114,1.9437485422,1.6041582647,0.8547818585,1.1426320415,-1.1230340267
11.9735566841,12.7828354114,1.7281734056,1.3033627777,2.4111250503,0.0836872762,0.8588609909,-1.1727791873
12.3820595585,14.3350010665,0.7623760625,1.5090572782,1.0834116705,0.8944877258,1.0918996842,-1.0707124085
11.9126643029,15.8258423345,1.9152003264,1.0936800058,2.8433921682,1.0810983669,1.5947713651,-1.4375600443
12.5293641654,14.2572747879,0.2803532586,0.4092623007,1.7421683520,0.6901366826,0.5734789558,-1.9538750534
12.3166400328,14.0381258066,0.0528646638,1.1489595886,1.7859083996,1.6000711856,0.0889452165,-0.8339346440
13.6336992801,13.7553809510,2.0089059632,1.3524561701,2.0920623885,1.3795134338,0.8723222457,-2.0113392334
